Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Reporter intensity corrected 1	Reporter intensity corrected 2	Reporter intensity corrected 3	Reporter intensity corrected 4	Reporter intensity corrected 5	Reporter intensity corrected 6	Reporter intensity corrected 7	Reporter intensity corrected 8	Reporter intensity corrected 9	Reporter intensity corrected 10	Reporter intensity corrected 11	Reporter intensity corrected 12	Reporter intensity corrected 13	Reporter intensity corrected 14	Reporter intensity corrected 15	Reporter intensity corrected 16	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity 6	Reporter intensity 7	Reporter intensity 8	Reporter intensity 9	Reporter intensity 10	Reporter intensity 11	Reporter intensity 12	Reporter intensity 13	Reporter intensity 14	Reporter intensity 15	Reporter intensity 16	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Reporter intensity count 6	Reporter intensity count 7	Reporter intensity count 8	Reporter intensity count 9	Reporter intensity count 10	Reporter intensity count 11	Reporter intensity count 12	Reporter intensity count 13	Reporter intensity count 14	Reporter intensity count 15	Reporter intensity count 16	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
CON__P41361;tr|A0A0D9RHC8|A0A0D9RHC8_CHLSB	CON__P41361;tr|A0A0D9RHC8|A0A0D9RHC8_CHLSB	1;1	1;1	1;1	;tr|A0A0D9RHC8|A0A0D9RHC8_CHLSB Ring finger and CCCH-type domains 1 OS=Chlorocebus sabaeus OX=60711 GN=RC3H1 PE=4 SV=1	2	1	1	1	1.5	1.5	1.5	52.347	465	465;1285	0.0038204	6.047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1			+	25	3144	True	3236	4184	4468	4468		
CON__P81644	CON__P81644	3	3	3		1	3	3	3	35	35	35	11.202	100	100	0	22.992	0	0	0	137.02	22675	64090	60216	0	16413	92415	51084	0	26570	736.02	116170	452450	0	0	0	361.65	22393	59827	57032	3524.9	20315	85987	50379	1375.9	31759	17090	109450	425290	0	0	0	1	4	4	4	0	4	4	4	0	4	1	4	4	367190000	5			+	26	206;1895;4546	True;True;True	210;1943;4696	270;2465;2466;6006;6007	282;2587;2588;6354;6355	282;2588;6354		
CON__Q03247;tr|A0A4W3NN68|A0A4W3NN68_CHLSB;sp|A0A0D9S1R0|APOE_CHLSB	CON__Q03247;tr|A0A4W3NN68|A0A4W3NN68_CHLSB;sp|A0A0D9S1R0|APOE_CHLSB	4;2;2	4;2;2	4;2;2	;tr|A0A4W3NN68|A0A4W3NN68_CHLSB Apolipoprotein E OS=Chlorocebus sabaeus OX=60711 GN=APOE PE=3 SV=1;sp|A0A0D9S1R0|APOE_CHLSB Apolipoprotein E OS=Chlorocebus sabaeus OX=60711 GN=APOE PE=3 SV=2	3	4	4	4	15.8	15.8	15.8	35.979	316	316;317;323	0	29.072	0	0	22.488	0	11391	44759	39350	154.48	11462	64106	37731	0	14799	0	80537	66137	0	0	102.86	114.14	11460	41795	37087	3463.4	14109	59764	36946	1309.3	18674	1760.1	75820	62161	0	0	1	0	3	3	3	1	3	3	3	0	3	0	3	3	100310000	4			+	27	2779;3802;4056;4338	True;True;True;True	2856;3932;4194;4482	3660;5063;5381;5743	3898;5384;5713;6083	3898;5384;5713;6083		
CON__Q1RMK2	CON__Q1RMK2	1	1	1		1	1	1	1	2.3	2.3	2.3	65.056	597	597	0	7.9614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3403.8	1854.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3193.4	1743.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4861400	1			+	28	1650	True	1693	2158	2275	2275		
CON__Q28107	CON__Q28107	1	1	1		1	1	1	1	0.8	0.8	0.8	248.98	2211	2211	0.0030181	6.4372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5309600	1			+	29	3383	True	3488	4506	4807	4807		
CON__Q2KJF1	CON__Q2KJF1	1	1	1		1	1	1	1	7.4	7.4	7.4	53.553	503	503	0.0083256	5.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5458200	1			+	30	813	True	842	1082	1139	1139		
CON__Q2UVX4	CON__Q2UVX4	1	1	1		1	1	1	1	1.2	1.2	1.2	187.37	1662	1662	0	8.4674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14401000	1			+	31	2237	True	2296	2930	3068	3068		
CON__Q3SX09	CON__Q3SX09	7	7	4		1	7	7	4	39.3	39.3	21.9	22.06	201	201	0	69.228	0	0	0	483.25	35892	183510	160350	0	34929	255580	111470	0	44691	776.65	369880	271840	0	0	166.64	2033.1	36916	171290	150170	9711.4	44981	237970	109990	4851.1	59868	12087	347800	255550	0	0	0	2	4	4	4	0	4	4	4	0	4	2	5	5	1575200000	11			+	32	72;1373;1397;3030;3065;3881;4833	True;True;True;True;True;True;True	71;1410;1435;3116;3152;4011;4992	90;91;1796;1797;1829;4010;4068;4069;5155;5156;6406	96;97;1893;1894;1926;4274;4345;4346;5479;5480;6785	97;1894;1926;4274;4346;5479;6785		
tr|A0A0D9RLH2|A0A0D9RLH2_CHLSB;CON__Q3SX14	tr|A0A0D9RLH2|A0A0D9RLH2_CHLSB;CON__Q3SX14	2;2	2;2	2;2	tr|A0A0D9RLH2|A0A0D9RLH2_CHLSB Gelsolin OS=Chlorocebus sabaeus OX=60711 GN=GSN PE=4 SV=1;	2	2	2	2	3.3	3.3	3.3	85.648	781	781;781	0	13.208	0	0	0	0	1002.4	6865	6786.7	0	1037.6	13284	4970.6	0	681.46	141.84	15538	14261	0	0	0	0	1084	6407.6	6314.3	378.64	1500	12378	4840.6	0	1481.1	800.43	14590	13409	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	33995000	2			+	33	998;1291	True;True	1028;1326	1315;1687	1375;1778	1375;1778		
CON__Q3SZH5	CON__Q3SZH5	4	4	4		1	4	4	4	15.1	15.1	15.1	45.456	424	424	0	34.877	0	0	0	0	7083.1	41088	37296	0	9626.9	60195	25156	0	11368	266.61	76717	37486	0	0	0	224.35	7419.1	38360	34891	2713.4	11834	56094	24974	1607.5	14882	1983.6	72174	35245	0	0	0	0	2	2	2	0	2	2	2	0	2	2	2	2	99348000	6			+	34	1682;3789;4252;4888	True;True;True;True	1727;3919;4393;5049	2201;2202;5048;5630;5631;6484	2320;2321;5369;5967;5968;6868	2321;5369;5967;6868		
CON__Q3T052	CON__Q3T052	6	6	6		1	6	6	6	9.6	9.6	9.6	101.51	916	916	0	40.957	0	0	0	0	5658.2	30606	25555	142.2	7664.9	50189	21610	0	7614.7	0	53603	27750	0	0	0	220.4	5828.1	28572	23920	2481.4	9261.3	46795	21236	1688.3	10213	710.39	50424	26080	0	0	0	0	1	1	1	1	2	2	2	0	2	0	2	2	122930000	7			+	35	1420;1896;4344;5001;5010;5226	True;True;True;True;True;True	1458;1944;4488;5164;5174;5394	1861;2467;5749;5750;6620;6636;6929	1963;2589;6089;6090;7010;7036;7344	1963;2589;6089;7010;7036;7344		
CON__Q3ZBS7;tr|A0A0D9R4R2|A0A0D9R4R2_CHLSB	CON__Q3ZBS7	8;2	8;2	8;2		2	8	8	8	18.2	18.2	18.2	54.099	484	484;478	0	64.262	0	0	0	0	29016	193460	183400	261.29	33666	309080	124350	56.138	40884	1290.9	326710	602840	0	0	0	257.75	31084	180640	170880	13250	45450	287900	121840	7740	56803	21060	307240	569940	0	0	0	0	9	9	9	2	9	9	9	1	9	4	9	13	2285700000	15			+	36	548;826;869;1477;1999;3024;3661;3961	True;True;True;True;True;True;True;True	566;855;899;1518;2050;2051;3110;3788;4092	731;1099;1154;1155;1942;1943;2606;2607;4000;4001;4885;5250	772;1156;1211;1212;1213;1214;2047;2048;2734;2735;4259;4260;5202;5575;5576	772;1156;1213;2047;2735;4260;5202;5575	13	312
CON__Q58D62	CON__Q58D62	2	2	2		1	2	2	2	4.1	4.1	4.1	42.663	387	387	0	11.465	0	0	0	0	3852	14356	13493	0	3792	19881	10310	0	3988.9	0	23364	13229	0	0	86.437	0	3874.9	13410	12708	1150.3	4614.3	18543	10134	713.33	5111.2	588.25	21990	12437	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	13903000	2			+	37	230;5061	True;True	234;5226	299;6707	311;7107	311;7107		
CON__Q5D862;tr|A0A0D9S5Q5|A0A0D9S5Q5_CHLSB	CON__Q5D862;tr|A0A0D9S5Q5|A0A0D9S5Q5_CHLSB	1;1	1;1	1;1	;tr|A0A0D9S5Q5|A0A0D9S5Q5_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	2	1	1	1	0.5	0.5	0.5	248.07	2391	2391;3800	0.0030272	6.4419	0	0	0	0	0	3924.9	3479.2	160.91	1571.3	7982.5	1839.9	0	1769.5	60.172	5788.9	3334.3	0	0	0	0	0	3671.6	3232.3	558.31	1713.2	7451.1	1901	104.64	1981.6	207.2	5461.6	3135.6	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	5688800	1			+	38	4336	True	4480	5741	6081	6081		
CON__Q95121	CON__Q95121	2	2	2		1	2	2	2	11.8	11.8	11.8	46.228	416	416	0	13.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6406500	2			+	39	2087;4074	True;True	2143;4212	2724;5404	2855;5738	2855;5738		
CON__Q9TRI1;tr|A0A0D9RLZ2|A0A0D9RLZ2_CHLSB	CON__Q9TRI1	10;4	10;4	10;4		2	10	10	10	10.7	10.7	10.7	106.19	946	946;946	0	81.133	0	0	0	0	31629	183270	172600	1302.9	42108	323240	138500	177.15	40258	14.996	390250	292860	0	0	358.03	946.97	33224	171150	161300	15773	53261	301300	135880	8554.8	59454	9354.3	366840	275240	0	0	0	0	7	7	7	3	8	8	8	2	8	1	8	8	467350000	12			+	40	272;2019;2186;2309;2401;4408;4452;4556;4964;5051	True;True;True;True;True;True;True;True;True;True	278;2071;2242;2373;2466;4556;4602;4706;5127;5216	357;2633;2853;3033;3156;5833;5892;6022;6023;6580;6691;6692	377;2761;2985;3174;3307;6175;6235;6371;6372;6969;7091;7092	377;2761;2985;3174;3307;6175;6235;6371;6969;7091		
CON__Streptavidin	CON__Streptavidin	4	4	4		1	4	4	4	43.1	43.1	43.1	16.622	160	160	0	189.33	0	0	0	0	170290	325440	90827	0	74308	181120	69897	0	250360	581.44	156520	72733	0	0	2070.6	2230.2	159860	303690	95368	14831	76971	168730	79403	3876.9	245210	3527.9	151110	68380	0	0	0	0	2	2	2	0	2	2	2	0	2	1	2	2	52371000000	48			+	41	2279;3479;4302;5153	True;True;True;True	2342;3594;4443;5319	2991;2992;2993;2994;4634;4635;4636;4637;4638;4639;4640;4641;5693;5694;6819;6820;6821;6822;6823;6824;6825;6826;6827;6828;6829;6830;6831;6832;6833;6834;6835;6836;6837	3129;3130;3131;3132;3133;3134;4940;4941;4942;4943;4944;4945;4946;4947;4948;4949;4950;6032;6033;7221;7222;7223;7224;7225;7226;7227;7228;7229;7230;7231;7232;7233;7234;7235;7236;7237;7238;7239;7240;7241;7242;7243;7244;7245;7246;7247;7248;7249	3133;4947;6032;7231		
REV__CON__REFSEQ:XP_986630	REV__CON__REFSEQ:XP_986630	1	1	1		1	1	1	1	0	0	0	53.728	476	476	0.0047664	6.0331	0	0	0	215.51	9914.5	54409	57639	0	11968	84664	39685	0	13695	0	97422	45345	0	0	0	841.77	10507	50797	53788	2656.4	15600	78814	38904	1667.3	18437	1850.5	91642	42625	0	0	0	1	1	1	1	0	1	1	1	0	1	0	1	1	50116000	1		+	+	42	2229	True	2288	2915	3049	3049		
REV__tr|A0A0D9QUW3|A0A0D9QUW3_CHLSB	REV__tr|A0A0D9QUW3|A0A0D9QUW3_CHLSB	1	1	1	tr|A0A0D9QUW3|A0A0D9QUW3_CHLSB Transmembrane O-mannosyltransferase targeting cadherins 3 OS=Chlorocebus sabaeus OX=60711 GN=TMTC3 PE=4 SV=1	1	1	1	1	0	0	0	104.01	914	914	0.0075472	5.8982	0	0	0	0	1812.1	11012	13965	0	1383.5	14233	9413.7	0	2368.7	0	21746	13366	0	0	0	0	1997.8	10285	12959	829.41	2357.8	13271	9123.5	447.83	3482.5	553.23	20444	12564	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	31114000	1		+		43	1745	True	1790	2273	2392	2392		
REV__tr|A0A0D9R0Q1|A0A0D9R0Q1_CHLSB	REV__tr|A0A0D9R0Q1|A0A0D9R0Q1_CHLSB	1	1	1	tr|A0A0D9R0Q1|A0A0D9R0Q1_CHLSB Rho-GAP domain-containing protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	1	1	1	1	0	0	0	58.075	517	517	0.006654	6.0038	0	0	0	0	0	0	0	0	0	0	0	1278.1	8615.6	0	75674	11053	0	0	0	0	0	0	0	0	0	0	0	1247.8	11462	0	71142	10392	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	172350000	1		+		44	3692	True	3820	4928	5245	5245		
REV__tr|A0A0D9R1Z4|A0A0D9R1Z4_CHLSB	REV__tr|A0A0D9R1Z4|A0A0D9R1Z4_CHLSB	1	1	1	tr|A0A0D9R1Z4|A0A0D9R1Z4_CHLSB Rabaptin, RAB GTPase binding effector protein 2 OS=Chlorocebus sabaeus OX=60711 GN=RABEP2 PE=4 SV=1	1	1	1	1	0	0	0	63.637	568	568	0.0038388	6.0789	0	0	0	0	19716	104700	86100	0	17440	136550	46662	0	18411	0	157050	56048	0	0	0	478.29	20240	97637	80619	3962.3	22453	127020	46341	833.7	25732	0	147670	52690	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	99863000	1		+		45	491	True	504	650	687	687		
REV__tr|A0A0D9R315|A0A0D9R315_CHLSB	REV__tr|A0A0D9R315|A0A0D9R315_CHLSB	1	1	1	tr|A0A0D9R315|A0A0D9R315_CHLSB Kinesin family member 20B OS=Chlorocebus sabaeus OX=60711 GN=KIF20B PE=3 SV=1	1	1	1	1	0	0	0	210.85	1823	1823	0.0030426	6.4615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46017000	1		+		46	4377	True	4523	5793	6135	6135		
REV__tr|A0A0D9R5D8|A0A0D9R5D8_CHLSB	REV__tr|A0A0D9R5D8|A0A0D9R5D8_CHLSB	1	1	1	tr|A0A0D9R5D8|A0A0D9R5D8_CHLSB Protein disulfide isomerase family A member 5 OS=Chlorocebus sabaeus OX=60711 GN=PDIA5 PE=4 SV=1	1	1	1	1	0	0	0	59.579	519	519	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316900000	1	+	+		47	2589	True	2658	3400	3592	3592	14	336
REV__tr|A0A0D9RCY5|A0A0D9RCY5_CHLSB	REV__tr|A0A0D9RCY5|A0A0D9RCY5_CHLSB	1	1	1	tr|A0A0D9RCY5|A0A0D9RCY5_CHLSB Prolyl 3-hydroxylase 3 OS=Chlorocebus sabaeus OX=60711 GN=P3H3 PE=4 SV=1	1	1	1	1	0	0	0	92.332	834	834	0.0057143	6.0175	0	0	0	210.41	23390	122920	105720	0	24522	159260	59573	0	20528	178.27	197570	77122	0	0	0	1115.3	24096	114700	99022	6014.7	30544	148250	59112	1882.4	29917	3655.9	185720	72505	0	0	0	1	2	2	2	0	2	2	2	0	2	2	2	2	391570000	2		+		48	4732	True	4887	6269;6270	6640;6641	6640		
REV__tr|A0A0D9RJQ4|A0A0D9RJQ4_CHLSB	REV__tr|A0A0D9RJQ4|A0A0D9RJQ4_CHLSB	1	1	1	tr|A0A0D9RJQ4|A0A0D9RJQ4_CHLSB GAGE domain-containing protein OS=Chlorocebus sabaeus OX=60711 PE=4 SV=1	1	1	1	1	0	0	0	11.961	106	106	0.0091158	5.6959	0	0	0	0	3649.9	15721	13230	0	3009.7	23693	12442	0	4072.1	0	30091	13418	0	0	0	0	3685.2	14681	12437	1092.1	3947	22076	12149	460.82	5551.1	0	28303	12614	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	147970000	1		+		49	532	True	550	714	752	752		
REV__tr|A0A0D9RM21|A0A0D9RM21_CHLSB	REV__tr|A0A0D9RM21|A0A0D9RM21_CHLSB	1	1	1	tr|A0A0D9RM21|A0A0D9RM21_CHLSB ATP binding cassette subfamily C member 5 OS=Chlorocebus sabaeus OX=60711 GN=ABCC5 PE=4 SV=1	1	1	1	1	0	0	0	160.69	1437	1437	0.0020555	6.5229	0	0	0	0	35834	31840	31615	0	43784	41577	39420	0	41257	0	37346	37959	0	0	0	0	33957	29747	32267	0	43952	38790	40515	0	41796	935.58	35748	35671	0	0	0	0	2	2	2	0	2	2	2	0	2	0	2	2	8761400000	2		+		50	4138	True	4275	5477;5478	5811;5812	5811		
REV__tr|A0A0D9RW97|A0A0D9RW97_CHLSB	REV__tr|A0A0D9RW97|A0A0D9RW97_CHLSB	1	1	1	tr|A0A0D9RW97|A0A0D9RW97_CHLSB Maestro heat like repeat family member 2B OS=Chlorocebus sabaeus OX=60711 GN=MROH2B PE=4 SV=1	1	1	1	1	0	0	0	180.96	1586	1586	0.0083333	5.7787	0	0	0	475.91	5695.4	21193	19224	567.89	5520.6	23829	13651	0	8230.7	214.88	32586	16291	0	0	188.62	691.04	5717.8	19846	18121	2252.3	6650.1	22268	13569	793.46	9621.7	960.17	30715	15319	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	10215000	1		+		51	2852	True	2931	3757	3996	3996		
REV__tr|A0A0D9RZ81|A0A0D9RZ81_CHLSB	REV__tr|A0A0D9RZ81|A0A0D9RZ81_CHLSB	1	1	1	tr|A0A0D9RZ81|A0A0D9RZ81_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=3 SV=1	1	1	1	1	0	0	0	42.652	381	381	1	-2	0	0	0	0	3247.2	7820.4	8073.4	0	2975	10839	7185.8	0	4009	0	14585	7488.2	0	0	0	0	3194.7	7305	7678.6	618.22	3458.1	10104	7109.6	232.88	4646.5	212.62	13753	7037.4	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	11243000	1	+	+		52	3122	True	3214	4156	4440	4440	15	19
REV__tr|A0A0D9SCP2|A0A0D9SCP2_CHLSB	REV__tr|A0A0D9SCP2|A0A0D9SCP2_CHLSB	1	1	1	tr|A0A0D9SCP2|A0A0D9SCP2_CHLSB Sterile alpha motif domain containing 9 like OS=Chlorocebus sabaeus OX=60711 GN=SAMD9L PE=4 SV=1	1	1	1	1	0	0	0	184.76	1585	1585	0.0010331	6.567	0	0	0	21.451	31151	129100	110530	0	32349	173740	77166	0	29994	0	198830	48861	0	0	0	1037.2	31404	120550	104110	8274.5	38736	161890	76227	3739.1	39445	0	187070	45934	0	0	0	1	2	2	2	0	2	2	2	0	2	0	2	2	430670000	2		+		53	4458	True	4608	5899;5900	6242;6243	6242		
tr|Q1AL71|Q1AL71_CHLSB;tr|A0A0D9QUG7|A0A0D9QUG7_CHLSB	tr|Q1AL71|Q1AL71_CHLSB;tr|A0A0D9QUG7|A0A0D9QUG7_CHLSB	1;1	1;1	1;1	tr|Q1AL71|Q1AL71_CHLSB ATP synthase protein 8 OS=Chlorocebus sabaeus OX=60711 GN=ATP8 PE=3 SV=1;tr|A0A0D9QUG7|A0A0D9QUG7_CHLSB ATP synthase protein 8 OS=Chlorocebus sabaeus OX=60711 PE=3 SV=1	2	1	1	1	13.6	13.6	13.6	7.8681	66	66;66	0.0028986	6.1558	0	0	0	0	3428.3	13105	14541	0	3239	23777	9752.4	0	3613.7	0	25472	11607	0	0	0	0	3509.9	12242	13630	1112.1	4132.9	22161	9595.4	555.81	4832.8	370.09	23962	10909	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	73424000	1				54	2404	True	2469	3159	3311	3311		
tr|A0A0D9QUH9|A0A0D9QUH9_CHLSB	tr|A0A0D9QUH9|A0A0D9QUH9_CHLSB	8	8	6	tr|A0A0D9QUH9|A0A0D9QUH9_CHLSB Small nuclear ribonucleoprotein polypeptide A OS=Chlorocebus sabaeus OX=60711 GN=SNRPA PE=4 SV=1	1	8	8	6	36.2	36.2	30.9	31.249	282	282	0	59.639	0	0	0	27.418	54976	288340	223860	0	56349	410500	200390	0	61197	778.32	530650	336690	0	0	0	1361.2	56076	269030	210170	13146	71464	382020	196220	6012.4	87301	13110	498940	316480	0	0	0	1	7	7	7	0	7	7	7	0	7	3	7	7	669660000	10				55	597;1297;1872;1997;2449;4201;4228;4380	True;True;True;True;True;True;True;True	614;1332;1920;2048;2514;4341;4369;4526	798;799;1694;2435;2604;3219;5570;5602;5603;5797	840;841;1785;2557;2732;3386;5907;5939;5940;6139	841;1785;2557;2732;3386;5907;5940;6139		
tr|A0A0D9QUI6|A0A0D9QUI6_CHLSB	tr|A0A0D9QUI6|A0A0D9QUI6_CHLSB	1	1	1	tr|A0A0D9QUI6|A0A0D9QUI6_CHLSB NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Chlorocebus sabaeus OX=60711 GN=NDUFA12 PE=3 SV=1	1	1	1	1	5.5	5.5	5.5	17.142	145	145	0	7.0677	0	0	0	0	1022	1912.1	1767.8	88.999	2470.6	3302.3	1305.7	272.64	2576.7	13.154	2465.9	1987.3	0	0	0	0	989.22	1788.7	1745.8	267.17	2445.3	3092.6	1441.9	401.66	2580.6	114.81	2357.6	1868.6	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	9531800	1				56	3355	True	3456	4468	4765	4765		
tr|A0A0D9QUM6|A0A0D9QUM6_CHLSB	tr|A0A0D9QUM6|A0A0D9QUM6_CHLSB	1	1	1	tr|A0A0D9QUM6|A0A0D9QUM6_CHLSB Coiled-coil domain containing 90B OS=Chlorocebus sabaeus OX=60711 GN=CCDC90B PE=4 SV=1	1	1	1	1	9.1	9.1	9.1	29.377	254	254	0	8.8224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21125000	2				57	386	True	397	514;515	545;546	546		
tr|A0A0D9QUP4|A0A0D9QUP4_CHLSB	tr|A0A0D9QUP4|A0A0D9QUP4_CHLSB	3	3	3	tr|A0A0D9QUP4|A0A0D9QUP4_CHLSB Annexin OS=Chlorocebus sabaeus OX=60711 GN=ANXA5 PE=3 SV=1	1	3	3	3	13.4	13.4	13.4	35.846	320	320	0	24.033	0	0	0	0	11384	21190	22469	0	9408.8	25141	15030	0	11131	17.406	34124	16808	0	0	0	238.33	11067	19780	21535	1123.9	10504	23408	15144	245.39	12470	778.99	32208	15801	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	39021000	3				58	1807;1935;4113	True;True;True	1853;1983;4250	2349;2518;5450	2469;2644;5784	2469;2644;5784		
tr|A0A0D9QUR8|A0A0D9QUR8_CHLSB	tr|A0A0D9QUR8|A0A0D9QUR8_CHLSB	1	1	1	tr|A0A0D9QUR8|A0A0D9QUR8_CHLSB Uncharacterized protein OS=Chlorocebus sabaeus OX=60711 PE=3 SV=1	1	1	1	1	9.4	9.4	9.4	24.844	212	212	0	8.4849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4006100	1				59	3819	True	3949	5082	5404	5404		
tr|A0A0D9QUS7|A0A0D9QUS7_CHLSB	tr|A0A0D9QUS7|A0A0D9QUS7_CHLSB	1	1	1	tr|A0A0D9QUS7|A0A0D9QUS7_CHLSB Chromosome 4 open reading frame 3 OS=Chlorocebus sabaeus OX=60711 GN=C4orf3 PE=4 SV=1	1	1	1	1	7.5	7.5	7.5	22.149	199	199	0	12.695	0	0	0	0	0	22744	25936	0	5787.9	31082	18237	0	7930.7	632.82	41683	18732	0	0	0	0	0	21238	23948	1514.5	7403.7	28977	17927	958.75	9880.9	1465	39246	17621	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	78976000	1				60	1828	True	1874	2376	2496	2496		
tr|A0A0D9QUU6|A0A0D9QUU6_CHLSB;tr|A0A0D9RPG9|A0A0D9RPG9_CHLSB	tr|A0A0D9QUU6|A0A0D9QUU6_CHLSB	3;1	3;1	3;1	tr|A0A0D9QUU6|A0A0D9QUU6_CHLSB Calcium-transporting ATPase OS=Chlorocebus sabaeus OX=60711 GN=ATP2B1 PE=3 SV=1	2	3	3	3	4.3	4.3	4.3	129.51	1176	1176;1170	0	26.096	0	0	0	0	3152.6	11952	15974	0	3034.3	16809	10755	0	3062.8	0	23533	10230	0	0	0	0	3286.8	11163	14923	904.21	4051.6	15663	10486	168.07	4258.3	0	22133	9617.2	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	62192000	3				61	1712;1747;5169	True;True;True	1757;1792;5335	2235;2275;6856	2354;2394;7270	2354;2394;7270		
tr|A0A0D9QUV1|A0A0D9QUV1_CHLSB	tr|A0A0D9QUV1|A0A0D9QUV1_CHLSB	2	2	2	tr|A0A0D9QUV1|A0A0D9QUV1_CHLSB Proteasome 26S subunit, ATPase 4 OS=Chlorocebus sabaeus OX=60711 GN=PSMC4 PE=3 SV=1	1	2	2	2	6.7	6.7	6.7	47.366	418	418	0	13.223	0	0	0	0	1768.6	5088.4	5103.8	0	936.71	7100.3	3964.6	0	1265.8	0	7919.5	3398.2	0	0	0	0	1755.5	4754.2	4813	0	1284.1	6623.4	3856.4	196.97	1665.2	0	7452.5	3194.6	0	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	9815900	2				62	1165;3348	True;True	1199;3448	1531;4456	1611;4753	1611;4753		
